compound_id,smiles,generation,source,fitness,SA_score,LogP_score,Cycle_score,chromosome,parent1_id,parent2_id
1081,CSc1ccc(C(C)NC(=O)c2cc(C3CC3)c(C)s2)cc1,"[7, 8, 9, 10, 11]",,0.44248731461059077,-0.23962668619219293,0.6821140008027837,0.0,"[ 3.33491087e-01 -4.43895698e-01  3.44497353e-01 -1.79247606e+00
  4.73213196e-02  1.56787679e-01 -7.75264120e+00 -1.28015220e+00
  2.64334893e+00  3.08964103e-01  1.71056950e+00 -8.98012877e-01
  7.06887841e-01  7.67095268e-01  8.37332964e-01  2.02441978e+00
  5.84223986e-01  3.00787735e+00 -5.89100242e-01  2.10804772e+00
 -3.61433297e-01 -3.81316543e-01  1.18634254e-02  2.07655811e+00
 -1.65188760e-01  6.48267627e-01  5.75994015e+00 -5.23305774e-01
  1.23450887e+00 -6.73531055e-01 -6.69354558e-01 -6.78247750e-01
  9.28011477e-01  4.58646342e-02  7.46876240e-01  1.09382296e+00
 -8.43409777e-01 -2.97915131e-01 -1.28279698e+00 -3.40103745e-01
  2.09918380e+00 -6.71508646e+00 -1.08942616e+00 -1.45652771e+00
  3.23444754e-01  8.06515276e-01 -7.13797092e-01 -6.50878072e-01
 -7.42834091e-01 -1.18531585e+00  5.37949800e-03  3.33372355e-02
 -4.28112835e-01  1.81698531e-01 -4.51528043e-01  8.45209360e-01
  1.64051127e+00 -2.25719905e+00 -6.20875120e-01  3.74363303e-01
 -3.76775831e-01 -3.13366711e-01 -2.93597013e-01  1.73833638e-01
 -1.39476240e+00 -4.23699915e-02 -9.41359904e-03  9.64252889e-01
 -5.01603544e-01  3.16449106e-01 -5.56864915e-03  1.07144326e-01
 -8.23702812e-01 -5.69079816e-02 -5.27072191e-01 -8.90967995e-02
 -7.34199435e-02 -1.42908245e-01  5.15039980e-01  8.93939257e-01
  1.20506799e+00  6.92763925e-02  2.51341313e-01 -7.52398670e-02
 -1.17425096e+00 -7.69951522e-01 -1.91820681e+00  9.40499231e-02
  1.73136532e-01  1.50676906e-01 -7.45080709e-01  3.85569960e-01
 -3.82039696e-01  7.60760456e-02 -2.70195901e-01 -8.27456713e-01
 -1.84463292e-01 -2.12600216e-01  1.71042040e-01 -1.47701994e-01
  1.44650638e-02 -3.47207189e-01  1.89704284e-01 -1.23130947e-01
  5.65320067e-03  4.78597909e-01  5.09299397e-01  5.88422120e-01
  3.17941234e-02 -4.81146537e-02 -4.35431823e-02  1.46593526e-03
 -4.16852474e-01  9.44408357e-01  1.16243303e-01 -2.93170571e-01
 -3.29714715e-02 -1.41605628e+00 -1.00610018e+00  1.28527737e+00
  1.88035226e+00  2.74980456e-01 -3.18726003e-02  2.91453302e-02
 -5.47269285e-02 -4.23691452e-01  9.99146700e-01 -6.76690713e-02]",,
1447,CCOc1ccc(C=O)cc1C(=O)c1ccc(NC)c(S(C)(=O)=O)c1,"[8, 9]",,-0.3781157804630905,0.48404543145895657,-0.8621612119220471,0.0,"[ 6.62246287e-01  5.79154611e-01 -1.95549846e-01  6.78544760e-01
 -1.00560606e-01 -7.40629137e-01 -1.08619779e-01  9.62730587e-01
 -1.00035638e-01 -1.36511362e+00  6.05693817e-01 -2.00551808e-01
 -6.32791519e-01  4.07193810e-01  7.85375535e-01  3.53148282e-01
  7.48896122e-01  1.38881958e+00 -1.18126953e+00 -1.01502514e+01
  9.94469523e-01 -3.17940027e-01 -5.25646769e-02 -2.28954405e-01
  2.92144924e-01 -6.61812603e-01 -1.19468236e+00 -2.99462348e-01
  9.14644778e-01 -6.73531055e-01 -1.25850320e+00  1.22690034e+00
 -4.03118849e-01 -3.47293988e-02  1.61473203e+00 -2.05762982e+00
 -5.35232723e-01  6.86514378e-02 -1.52495587e+00  5.79957187e-01
  5.36188543e-01  2.30657041e-01  5.36475599e-01 -2.61540860e-01
 -6.03173554e-01 -1.30401146e+00 -7.13797092e-01 -1.27201736e+00
 -6.23872995e-01 -5.74922442e-01 -2.53662539e+00 -1.42612770e-01
 -4.87427771e-01 -2.09117383e-01  1.86759698e+00 -2.29924783e-01
  1.44553113e+00 -1.15936136e+00  6.65595710e-01  6.62248611e-01
 -7.24520981e-01 -5.58293223e-01 -9.52812791e-01 -1.03230441e+00
  2.31746435e-02 -3.41781259e-01  5.79105243e-02 -6.10568404e-01
  4.43637371e-02  3.07644308e-01  4.63213660e-02 -8.40654001e-02
  5.04789650e-01  3.06726247e-01  9.56488699e-02 -3.87110114e-01
  5.72883129e-01  1.43248305e-01  6.27117991e-01  1.32304728e-01
  1.47476852e+00 -2.47370750e-01  2.19317049e-01  2.05838382e-02
  1.48192537e+00 -3.62577647e-01  6.00198269e-01  2.75343895e-01
 -1.07581779e-01  7.17788190e-02  1.68664187e-01 -2.89077222e-01
 -3.85909200e-01 -9.17774886e-02  4.07569230e-01 -7.04871193e-02
 -3.21405113e-01 -6.41517758e-01 -2.02757567e-01 -2.82845736e-01
 -1.41376615e+00 -1.55004114e-02  4.93531674e-02 -5.85006177e-03
 -1.17883645e-01  4.47972745e-01  5.89209199e-01 -2.33104020e-01
  5.45126975e-01  3.67648527e-02 -4.35431823e-02 -2.90810708e-02
 -4.12286073e-01 -6.70555383e-02  1.15513481e-01 -3.81512582e-01
 -1.79843947e-01 -1.41492677e+00 -3.56783479e-01  8.09080660e-01
  2.57821417e+00 -1.64475128e-01  3.18776190e-01 -8.66421834e-02
  7.49249682e-02  1.86247051e-01  1.09807961e-01 -5.98435551e-02]",1242.0,
71,COc1cccc(-c2nc(-c3cc(OC)c(OC)c(OC)c3)no2)c1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",,0.6344995541527749,0.978064912577782,-0.3435653584250071,0.0,"[ 1.40754461e+00  1.18197680e+00  7.03638852e-01  6.13771021e-01
 -8.09261203e-02  6.77110374e-01  1.84467077e+00  1.61272824e+00
 -1.24207962e+00 -1.10890999e-01 -1.01617321e-01  2.28610188e-02
 -6.67501628e-01 -2.13414407e+00  7.54927635e-01 -2.88039118e-01
  2.04172778e+00 -9.81502235e-01  5.80135107e-01 -1.90760183e+00
  1.47444022e+00  7.36325741e-01 -6.70127720e-02 -1.33521771e+00
  2.90892690e-01 -1.01593208e+00 -1.22889328e+00 -3.53298545e-01
  2.15507746e-02  7.99911320e-01  1.47240567e+00  3.15240234e-01
 -6.51725173e-01  5.86030006e-01  1.95516586e-01 -1.23063588e+00
 -8.62589836e-01 -7.82597065e-01  2.57607269e+00  1.99873149e+00
  1.74816176e-01 -9.26973164e-01 -1.75922513e+00 -1.03773844e+00
 -1.21230769e+00 -7.41093010e-02  1.52496600e+00  1.50804448e+00
 -7.83168435e-01 -1.51084948e+00 -1.90089536e+00  2.14205712e-01
 -6.50553346e-01 -3.04514980e+00  6.98507309e-01  1.46816000e-02
  1.37592077e+00  5.34846306e-01 -1.35972488e+00  7.42594659e-01
  8.76577258e-01 -1.16106915e+00  5.16791701e-01  1.17439079e+00
 -8.77587497e-01  1.95857763e-01  1.61898106e-01  1.22053429e-01
  1.68241203e-01 -2.83747315e-01 -6.16338626e-02  2.31112242e-01
 -1.12369359e-01 -2.64020488e-02  8.76459181e-02 -2.47189403e-03
  5.36788777e-02  3.57553512e-01  1.59891188e-01 -8.05729628e-03
  7.96674728e-01 -1.97827682e-01  3.45046818e-02 -8.35200846e-02
  3.65219265e-01 -2.82560855e-01  7.12844253e-01 -8.15061480e-02
 -9.81972814e-02 -5.59602976e-01  6.04059637e-01  1.43926442e-02
 -5.53651303e-02  1.47520974e-01 -6.35167599e-01  5.25682747e-01
 -8.06993172e-02  9.48054552e-01  2.00355455e-01  8.91834199e-02
  6.44686937e-01 -1.28825068e-01 -1.19957700e-01 -6.20285273e-02
  2.59889439e-02 -2.80847168e+00  1.49723098e-01 -5.81546545e-01
 -3.12090144e-02  9.98628959e-02  4.20295984e-01 -9.77248847e-02
 -4.06435430e-02  4.16850030e-01 -1.52835786e-01 -1.02751926e-01
 -1.52200758e-01 -3.40360940e-01  6.36648893e-01 -2.92578340e-01
 -8.40762019e-01  8.61279517e-02 -1.86570734e-01  1.58207387e-01
  2.08175182e-03 -3.81030679e-01  1.22635818e+00 -1.12761691e-01]",,
1255,COc1ccc(-n2nc(-c3ccc(O)cc3)cc2C(F)(F)F)cc1,"[8, 9, 10, 11]",,1.0428987954489668,0.8856950328408956,0.15720376260807112,0.0,"[ 1.6457754   0.36081123 -1.0032868   0.11687965 -2.116283   -0.06793168
  1.556278    1.6960503  -1.4542743  -0.689369    0.73864585 -0.22260672
  2.1021297  -0.46441746  1.2218761   0.35217273 -0.17918237 -0.87748307
 -0.325702    1.6498007   0.01092994  1.2193903   0.5408592  -0.5408353
  0.7347647  -1.6071702  -0.35473514  0.9911593  -1.211915   -0.9471511
  0.78183573  1.5106463  -0.64053774 -0.18979852  1.7266079   0.35776612
 -0.66057193  5.717725    1.7296988   0.1601463  -0.13865162  0.53669673
 -0.8112441  -1.5474141  -0.24242127 -1.8430804   0.40164766 -0.68542355
 -0.08398728  0.06442156 -0.574087    0.50298584 -1.1269332  -0.14975357
 -0.12736215 -0.22992478 -0.32530567  1.909122    0.23075473 -0.3471081
  1.6380206  -1.3508544   1.5716289   1.1937629   0.6393763   0.03866095
  0.05791052 -0.16458452 -0.2857004   0.11346352  0.02152561  0.199089
  0.26593217 -0.03089687 -1.2784655  -0.14599541  0.32577008  0.21501783
  0.03286599  0.42509538  1.590547   -0.04277118 -0.25423688  0.08790234
  0.4884843  -0.13418412 -0.11940916 -0.03081377 -0.06802593  0.3959625
  0.14543337 -0.0750282  -0.23093668  0.01642232 -1.3728057   0.35665312
 -0.24811229  0.6079783   0.1689633   0.06984007 -0.140136   -0.01550041
  0.06096335 -0.04635637 -0.0097954   0.63602495 -0.3367724  -0.568727
  0.0607591  -0.04405877  0.45419598 -0.10162923 -0.12547274  0.06449889
  0.11406597 -0.09621252 -0.2890638  -0.60136175  0.5321313  -0.34320748
 -0.48434907 -0.06264818 -0.0384893  -0.08866765  0.03203297 -1.2064452
 -1.267562    0.07774402]",,
1223,Cc1cccc(C(C)c2ccccc2Sc2ccccc2C(=O)Nc2c[nH]c3ccc(C)cc23)c1,"[3, 4, 5, 6, 7, 8, 9, 10, 11]",,2.127057789920452,-0.4717120572987838,2.5987698472192355,0.0,"[ 1.38133681e+00 -8.30546260e-01 -1.50132418e+00  3.22026759e-01
  4.73213196e-02  5.98928183e-02  5.92447519e-01 -1.85825253e+00
  2.64334893e+00  5.65068054e+00  1.15785336e+00 -2.00928211e+00
  5.86288810e-01  8.63751888e-01 -5.06572723e-02  8.01883888e+00
  5.84223986e-01  5.51717281e-01 -1.47549355e+00  6.21242940e-01
 -3.23957682e+00 -1.97429967e+00 -4.82711345e-01  6.54847085e-01
  7.38510862e-02 -4.26930189e-02  2.55871010e+00 -1.69239628e+00
  1.23450887e+00 -4.00994110e+00  6.11201525e-02 -8.91919672e-01
 -2.13138962e+00  6.87699616e-02 -2.35733718e-01 -2.31259298e+00
  1.95303667e+00  7.76664257e-01 -9.84976530e-01 -9.27607775e-01
 -1.14000452e+00  2.20462036e+00  5.59946394e+00 -8.26269150e-01
  1.48002103e-01  8.06515276e-01  6.21877074e-01 -6.50878072e-01
 -2.70446569e-01 -1.42259383e+00  1.93671077e-01 -3.37100744e-01
 -5.22336543e-01  8.45242143e-01  5.89884639e-01 -3.52281880e+00
  5.89241886e+00  6.54464424e-01 -6.01122081e-02 -4.66184711e+00
 -2.37929440e+00 -4.14638758e-01 -1.79144308e-01  2.11331987e+00
  3.42282116e-01 -3.20426077e-02 -1.83055907e-01  2.91139871e-01
  1.28472984e-01 -3.76620710e-01 -1.40582293e-01  1.36650488e-01
  3.99068594e-02 -1.52634010e-01 -5.28462350e-01 -1.24726295e-01
 -2.46040523e-02  1.00429961e-02 -7.46057928e-02 -6.46499842e-02
  1.06302738e+00  9.67924893e-02 -3.19549382e-01 -2.98102349e-02
  2.17037290e-01 -3.24084997e-01  5.13676822e-01  9.40499231e-02
  2.49004483e-01 -1.91806853e-01  6.86599553e-01 -7.56166279e-02
 -1.14529192e-01  2.51293033e-02  2.52649128e-01 -3.87462199e-01
 -7.55103678e-02  6.45338967e-02 -1.73387468e-01 -2.77781561e-02
  1.44650638e-02 -2.40698010e-01  1.34050578e-01  2.33093113e-01
  5.65320067e-03  5.00259161e-01 -6.27962470e-01  5.87719500e-01
  3.17941234e-02 -1.75393969e-01  7.13512127e-04  1.91172108e-01
 -2.02630341e-01  1.74847633e-01  1.33948550e-01  7.21596658e-01
 -1.01182431e-01 -1.97544381e-01 -2.73986936e-01 -5.14382720e-01
  1.88035226e+00  3.80075872e-02 -2.99428880e-01 -8.47159803e-01
 -5.02063632e-02 -5.35859317e-02  3.52943897e-01 -5.59983134e-01]",,
1276,Cc1cc(NC(=O)c2cc3ccccc3s2)ccc1-n1cccn1,"[8, 9, 10, 11]",,1.1660456521966143,0.7835047885238916,0.3825408636727226,0.0,"[ 9.12006378e-01 -5.40899634e-01 -3.79194826e-01 -3.69865716e-01
 -3.68392020e-02  1.88695103e-01 -7.53127709e-02 -1.28015220e+00
 -7.68105626e-01 -3.57720733e-01  3.82841170e-01  1.43805242e+00
 -6.55929685e-01  9.49011326e-01  5.03051758e-01 -4.75326419e-01
 -2.75342196e-01  6.03418350e-01  3.54189992e-01 -4.90908653e-01
 -1.83643413e+00  1.84826255e-01 -5.26178300e-01 -2.71349221e-01
  4.50019240e-02 -6.61812603e-01 -1.19468236e+00  2.95559257e-01
  7.23380923e-01 -6.73531055e-01 -4.85812366e-01 -4.34819430e-01
 -7.33785391e-01 -3.47293988e-02  1.61473203e+00  1.24956653e-01
 -5.35232723e-01  1.55061233e+00 -1.52495587e+00 -2.38874674e-01
 -1.77762938e+00 -4.02281016e-01  5.51688850e-01 -2.61540860e-01
  1.57738400e+00 -1.38582945e+00 -6.22502625e-01  4.43057090e-01
 -6.23872995e-01 -1.77615821e-01  1.03111458e+00 -1.86678514e-01
  1.11307728e+00 -4.56175089e-01  6.58070207e-01 -1.38106346e-02
  1.05996084e+00 -7.33372331e-01  1.85335189e-01  6.62248611e-01
 -2.79082716e-01 -1.16939515e-01 -1.20046496e-01 -1.18670940e-01
  2.81571984e-01 -3.41781259e-01  1.12510487e-01 -3.65647078e-01
 -1.76470965e-01  3.16449106e-01 -1.17542252e-01 -1.91580594e-01
  9.98642296e-02  1.51523083e-01  8.05799365e-01 -3.21482688e-01
  2.39185914e-01  3.53895128e-02 -6.58542573e-01  1.01078369e-01
  1.86257350e+00  6.07747175e-02 -2.10388899e-01 -6.19517639e-02
  2.77043998e-01 -1.58402175e-01  7.13876188e-01 -1.35602057e-03
  2.09307924e-01 -1.95376396e-01  7.43453503e-02 -4.88441624e-02
 -2.43256241e-01  1.44699782e-01  4.07569230e-01 -4.89966244e-01
  4.82237190e-02 -6.41517758e-01 -2.78910100e-01 -2.64701843e-02
  2.00114533e-01  1.76193297e-01 -8.92596766e-02  1.68730378e-01
 -1.49873540e-01  1.64089173e-01 -4.40607607e-01 -2.32279181e-01
  8.74246657e-03  6.22210950e-02 -9.26777720e-02 -2.90810708e-02
 -4.16852474e-01 -1.61432207e-01 -1.29741862e-01 -3.13876837e-01
 -2.77550668e-01 -5.21763921e-01 -3.56783479e-01  1.28527737e+00
 -1.68785334e-01 -1.75847292e-01  3.18776190e-01 -8.66421834e-02
  2.14538842e-01  1.86247051e-01  2.20915020e-01 -3.15572262e-01]",,
1268,O=C(COC(=O)c1ccc(F)cc1Cl)Nc1nnc(-c2ccc(C(F)(F)F)cc2)s1,"[8, 9, 10, 11]",,1.0835152794242586,0.6024291990534538,0.4810860803708047,0.0,"[-1.0359995e+00 -1.0225738e+00  1.0221655e+01 -8.2467949e-01
  2.4955145e-01 -1.1363938e+00 -3.5081506e-02  1.4332601e+00
 -4.5535892e-01  3.6779040e-01  4.1765210e-01 -8.1407160e-01
  4.2174687e+00 -1.6894815e+00 -8.9024144e-01 -1.6638315e+00
 -2.5238547e+00  2.2036579e+00  3.5418999e-01  5.2613795e-02
  1.8687605e+00  1.2650805e+00  4.5242360e-01  1.3044510e+00
 -1.8304673e-01  2.0610785e+00  8.5420096e-01 -2.6316793e+00
 -3.3625960e-02 -3.3475733e+00 -5.5837810e-01 -2.2584975e+00
 -6.6054398e-01  6.6235954e-01 -2.0710044e+00 -1.7978483e-01
 -2.0054386e+00 -8.0334878e-01  4.5047921e-01  1.5417871e+00
 -3.8536394e-01  2.2221352e-01  6.9539601e-01 -5.6075392e+00
 -1.1344424e-01 -5.5289406e-01  1.7035073e-01  2.9134390e-01
 -1.5303206e+00 -7.1949041e-01  6.8002981e-01 -2.2087669e+00
  1.2149819e+00 -2.5098696e+00  4.1187656e-01  1.0500529e+00
  3.3720779e-01  5.5551857e-01 -1.5478671e+00  1.2082429e+00
 -3.7677583e-01  2.5262445e-02 -4.0463835e-01  4.6311607e+00
  1.3481469e-01 -3.5318173e-02 -9.4135990e-03 -9.3788850e-01
  4.6408668e-02  9.3576841e-02 -7.8943864e-02 -3.6991760e-02
  1.1046917e+00  3.1176150e-01 -2.6849034e-01  2.4899609e-02
 -2.4054937e-01  5.0503957e-01  2.3184249e-01  9.0233886e-01
  9.5009625e-01 -3.9564997e-01  1.8464628e-01  1.0783774e-01
  1.2291083e-01  3.7228054e-01 -7.6920521e-01  2.0895433e-01
  1.7313653e-01  5.0339848e-01  2.9027669e+00 -4.5864341e-01
 -3.8092983e-01  5.6461424e-02 -1.7033634e+00  3.5893381e-01
  2.6435459e-01  2.1356925e-02 -2.3947802e-01 -1.3651901e-01
  1.9659178e-01 -1.5346536e-01  1.8903314e-01 -8.2505524e-02
 -1.6477038e-03  1.1052519e-02  1.0647964e+00 -8.5552707e-02
 -3.6650074e-01 -2.4211562e-01  1.5883733e-01 -8.7577989e-03
 -2.4498651e+00 -5.2163363e-02 -1.3906136e-03  2.9478097e-01
  1.2489879e-01 -1.1624393e+00  6.4299911e-01 -4.4517612e-01
  2.3889531e-01 -9.7094804e-02 -4.4398971e-02 -1.5710315e-01
  4.7106534e-02 -3.7491223e-01  6.0385460e-01 -3.1718194e-01]",,
650,CC1(C)CCC1c1nnc(-c2ccccc2NC(=O)Nc2ccccc2)o1,"[5, 6, 7, 8, 9, 10, 11]",,0.5367823490157662,-0.22779079339977562,0.7645731424155418,0.0,"[ 6.33876681e-01  1.16955876e-01 -1.17788851e+00 -7.36966878e-02
  1.28435180e-01  1.86520934e+00  4.95223135e-01  1.16026628e+00
 -6.63178802e-01 -2.08136368e+00 -6.42457366e-01 -3.39405596e-01
  1.77179182e+00  8.63751888e-01 -2.65981770e+00  2.41090685e-01
  3.64135802e-01  1.38286129e-01  5.77841401e-01 -5.84909678e-01
 -4.66300249e+00 -1.48168075e+00 -3.65399867e-02  4.42120612e-01
  2.95702726e-01 -1.91973954e-01  8.54200959e-01  5.49798757e-02
  1.68192172e+00 -6.24891102e-01 -1.47920203e+00 -2.09197551e-01
  1.55654955e+00  7.85577148e-02 -1.70600206e-01 -1.04147840e+00
 -9.31442857e-01  1.03332400e+00 -8.74204040e-01  6.19128108e-01
 -3.77660155e-01 -1.41222489e+00  1.82207370e+00 -2.84169495e-01
 -1.33272886e-01  2.74269748e+00  6.57730341e-01  6.41607463e-01
  1.12180924e+00  5.18235445e-01 -5.17407537e-01 -3.37100744e-01
  4.20249373e-01  9.90045518e-02  1.28609490e+00  4.54563558e-01
  1.34326887e+00  2.36052662e-01  4.79893148e-01  2.24358246e-01
  6.92430139e-03  8.34582925e-01 -5.04499865e+00  7.15865672e-01
  8.06878924e-01  1.94877505e-01  1.37060165e-01  2.18918085e+00
 -1.47712171e+00  4.47248697e-01  1.03667408e-01  4.18784581e-02
 -1.71830487e+00 -4.02834862e-01  2.70298004e-01  1.95886195e-03
 -2.55275220e-02  1.00429961e-02  4.35951382e-01 -1.52197272e-01
  3.40757728e-01 -9.80134010e-02 -6.33717954e-01 -9.33144838e-02
  6.39550686e-02  1.09241314e-01  5.38694978e-01  2.13918462e-02
  4.08468172e-02  5.03398478e-01  4.07646000e-02  9.36844498e-02
  2.21244320e-01 -2.01243088e-01 -2.22708851e-01 -7.04871193e-02
 -8.76031697e-01  2.55288601e-01 -4.20401812e-01 -1.50064975e-01
 -4.16822344e-01  1.19915545e-01  2.04681046e-02  2.17014313e-01
 -4.58413996e-02  4.78597909e-01  2.68192708e-01  2.12276864e+00
  3.04148998e-02 -3.58654149e-02 -1.31607020e+00  2.44717270e-01
 -1.18512416e+00  2.16006234e-01  3.12424213e-01  3.45775902e-01
 -2.66183853e-01  2.05038026e-01 -3.31894875e-01 -7.12953389e-01
 -5.30179024e-01  5.63810952e-02  2.37619236e-01 -8.29898119e-02
 -1.34319097e-01  9.03345108e-01  9.96234775e-01 -1.98596060e-01]",,
1448,CC(NC(Cc1c(Cl)ccc2ccccc12)c1nc2ccccc2o1)c1nnc(-c2ccccc2)o1,"[5, 6, 7, 8, 9, 10, 11]",,0.8671522718916196,-1.1187621236440335,1.985914395535653,0.0,"[ 1.5800942e+00 -3.8050607e-02 -8.2970685e-01  1.4082849e+00
 -2.7825293e-01  3.4697247e-01  3.9923263e-01 -9.2994413e+00
 -4.5535892e-01  2.1839232e+00  4.1765210e-01 -6.9703954e-01
  1.2610724e+00  9.7351670e-02 -2.0812404e+00 -9.9896979e-01
  1.6000566e-01  3.0693763e-01  3.5418999e-01  5.2613795e-02
 -1.2086499e+00 -7.3265141e-01  4.1478950e-01  2.3568776e+00
 -9.4311789e-02  1.0089678e+00 -4.7996292e+00 -2.6316793e+00
 -7.9733253e-02 -5.9063226e-01 -2.6672509e+00  1.9597845e+00
 -6.6054398e-01  5.4619300e-01 -1.0546244e+00  3.5583371e-01
 -2.0054386e+00 -3.9875340e+00 -2.2966306e+00  1.5765340e+00
 -1.9767982e+00  5.9436667e-01 -7.5158685e-01  3.9344057e-01
 -4.6381617e+00  2.5419074e-01  6.0848814e-01 -2.3460194e-01
 -1.5303206e+00 -4.8051457e+00 -3.1780010e-01  1.1083445e-01
  1.2149819e+00  6.3469148e+00 -1.2053450e+00  1.0500529e+00
 -2.7077317e-02 -1.1130350e+00 -1.5478671e+00  3.6434788e-01
 -6.9751692e-01  2.5262445e-02 -2.4363573e+00 -2.2763596e+00
  1.3625634e-01  1.2192283e-01  2.4051888e-02 -6.9891644e-01
  4.8172388e-02 -2.3448040e-01  4.6458550e-02  8.5939825e-02
  3.2107821e-01  1.8247005e-01  9.7870432e-02  1.4557931e-01
 -9.5881402e-02 -1.2874837e-01  1.3298939e-02 -1.6286463e-02
  9.5009625e-01  2.7868267e-02 -7.1799383e-02 -4.7863811e-02
  6.4648443e-01  3.6967970e-02  8.8181841e-01  7.7385018e-03
 -7.5021172e-03 -5.6153643e-01  7.3476672e-01 -4.8844162e-02
 -1.4721362e-01 -3.3835120e-02  1.1922586e-01  1.8068774e-01
  4.8223719e-02  8.9798711e-02 -1.5598075e-01  1.4291230e-01
 -1.9815749e-01  2.7664199e-01  3.7213214e-02 -3.0357346e-02
 -1.3358693e-02  1.0312599e+00 -1.0095948e-01  6.1409738e-02
  8.7424666e-03  1.7011319e-01  1.5883733e-01  1.8475762e-02
 -3.3563939e-01 -3.6120835e-01 -1.3906136e-03  2.6290479e-01
  1.2489879e-01 -1.0788415e-01  6.4299911e-01  7.3119625e-03
 -1.7177808e-01 -9.7094804e-02 -4.4398971e-02 -8.8488452e-02
  4.7106534e-02 -5.9188706e-01 -3.1628922e-02 -3.1943154e-01]",1010.0,
1075,CCCNC(Cc1cc(-c2ccc(C(C)=O)cc2)no1)=C1CNC(=O)c2cc(-c3nc4ccccc4s3)ccc21,"[7, 8, 9, 10, 11]",,0.8449490527978711,-0.6600037022202148,1.504952755018086,0.0,"[-0.11074549  0.23383984 -6.6971107  -0.8246795  -0.09735589  1.1529398
 -0.0655929  -1.6586646  -0.3251653   0.3677904  -0.7489997  -0.36242944
  2.76534     5.7715473  -0.89024144 -1.6638315  -2.5238547   0.07416819
  0.34148666  4.649082    0.5011297   1.2650805   0.23187238  0.820446
 -0.18304673  2.0610785  -0.5171515   0.1409265  -1.211915   -0.5693026
 -0.5583781  -2.2584975   0.33299324 -0.34906867  0.1756235  -0.43815628
 -1.4844027  -0.18395941  0.70469165 -0.41561705  0.6328765   0.22221352
 -0.557565    0.03916326 -0.24734883 -0.14050363  0.4775015   1.6138023
  2.9883895  -1.0636739  -0.92777646 -7.053586   -1.4469068  -2.5098696
  0.41187656  0.35484433  0.3372078   1.4508771   0.7142305  -0.97502863
 -0.37677583  0.28387246 -2.664183   -0.21797125 -0.7202504   0.19182102
 -0.17054275 -0.0789078   0.0158311   0.09357684 -0.07894386  0.09133373
  0.55596364  0.23358485  0.40493262 -0.30893654 -0.07363385  0.08005995
  0.1422332   0.53707606  1.5479374  -0.0980134   0.18282788 -0.02227003
  0.6836896  -0.13418412 -0.7651511  -0.08193009  0.17313653  0.1506769
 -1.7843753  -0.45753828 -0.10051347  0.03852635 -1.3728057   0.3589338
 -0.46111718  0.02135693 -0.46914798 -0.13651901  0.18903148 -0.15346536
 -0.19900528 -0.04635637 -0.0097954  -0.32294083 -0.14002298  2.4396942
  0.0607591   0.05729906 -0.5975864  -0.00804622  0.98945737  0.09945083
  0.26396623 -0.32435924  0.37939084 -1.1624393  -0.79808676  0.38428834
 -0.48434907 -0.24736463  0.06915091  0.28278714  0.14230213 -0.37491223
  0.6038546  -0.18228358]",,
